"route","mod","aic","dAIC","z"
"840_49_022","plnorm",359.581399486403,3.03855364435839,NA
"840_49_022","fish",356.542845842044,0,NA
"840_49_023","tnegb",411.264595588488,2.0099033494065,0.0336368887768545
"840_49_023","plnorm",412.453631730805,3.19893949172393,NA
"840_49_023","fish",409.254692239081,0,NA
"840_49_025","tnegb",430.029618171101,1.17437560781735,7.23748015252237e-05
"840_49_025","plnorm",436.954920491637,8.0996779283534,NA
"840_49_025","fish",428.855242563284,0,NA
"840_49_027","tnegb",555.34207075313,0,0.000153550017259121
"840_49_027","plnorm",558.592487095159,3.25041634202887,NA
"840_49_027","fish",555.736932091723,0.3948613385935,NA
"840_49_029","tnegb",465.096300777501,1.72488695597451,0.00216836328358575
"840_49_029","plnorm",464.483682284862,1.11226846333619,NA
"840_49_029","fish",463.371413821526,0,NA
"840_49_032","tnegb",525.100191739636,0,0.000848966310715412
"840_49_032","plnorm",529.75427792485,4.6540861852144,NA
"840_49_032","fish",532.794618401007,7.69442666137127,NA
"840_49_033","tnegb",388.297448211615,2.00583132334475,0.0877928446117068
"840_49_033","plnorm",387.707215103809,1.41559821553943,NA
"840_49_033","fish",386.29161688827,0,NA
"840_49_035","tnegb",506.384701540646,1.15131324634575,0.000833567794981611
"840_49_035","plnorm",507.172634923324,1.93924662902305,NA
"840_49_035","fish",505.2333882943,0,NA
"840_49_036","tnegb",500.219097594756,0,5.52903881375182e-05
"840_49_036","plnorm",502.434209567093,2.2151119723369,NA
"840_49_036","fish",502.506908625298,2.28781103054274,NA
"840_49_037","tnegb",527.876796663747,0,0.000871569589911985
"840_49_037","plnorm",532.2396805175,4.36288385375246,NA
"840_49_037","fish",534.585737138949,6.70894047520198,NA
"840_49_038","tnegb",462.101311792123,0,5.97793698119036e-06
"840_49_038","plnorm",464.325945746625,2.22463395450222,NA
"840_49_038","fish",467.60821158576,5.50689979363722,NA
"840_49_039","tnegb",435.589259032684,0,7.70935130334603e-05
"840_49_039","plnorm",438.306467712696,2.71720868001216,NA
"840_49_039","fish",435.796151510555,0.206892477870781,NA
"840_49_040","tnegb",392.615164033715,0,2.8726299042444e-05
"840_49_040","plnorm",396.978349205807,4.36318517209151,NA
"840_49_040","fish",393.941189384401,1.32602535068582,NA
"840_49_041","tnegb",470.983458734917,2.82575610396719,1.38791037965876
"840_49_041","plnorm",468.15770263095,0,NA
"840_49_041","fish",468.965168280317,0.807465649367373,NA
"840_49_051","tnegb",414.702934083471,1.50875247792959,0.00043416580920742
"840_49_051","plnorm",417.905110786392,4.71092918085066,NA
"840_49_051","fish",413.194181605542,0,NA
"840_49_055","tnegb",459.098638872697,1.99919866286206,0.000140542211757625
"840_49_055","plnorm",461.928048378934,4.82860816909891,NA
"840_49_055","fish",457.099440209835,0,NA
"840_49_057","tnegb",376.76694270283,1.89143427225969,0.00165843294396577
"840_49_057","plnorm",378.621305194172,3.74579676360094,NA
"840_49_057","fish",374.875508430571,0,NA
"840_49_058","tnegb",474.509466513799,1.63394265513796,6.19846156533357e-06
"840_49_058","plnorm",477.420523420565,4.54499956190432,NA
"840_49_058","fish",472.875523858661,0,NA
"840_49_059","tnegb",490.722843865376,0,0.00201401603630031
"840_49_059","plnorm",496.4148571077,5.69201324232421,NA
"840_49_059","fish",497.819587728299,7.09674386292295,NA
"840_49_063","tnegb",392.11702459389,1.28320824479135,0.000167610412756742
"840_49_063","plnorm",392.466607609908,1.6327912608092,NA
"840_49_063","fish",390.833816349099,0,NA
"840_49_070","tnegb",543.756063010453,0.846437766550139,0.000388184103346539
"840_49_070","plnorm",544.96872680552,2.0591015616169,NA
"840_49_070","fish",542.909625243903,0,NA
"840_49_073","tnegb",297.246289754617,0,0.000124895140192506
"840_49_073","plnorm",298.458518735178,1.21222898056078,NA
"840_49_073","fish",297.453545483016,0.207255728398081,NA
"840_49_126","tnegb",302.310745347556,4.07490236603508,0.170629689873412
"840_49_126","plnorm",298.235842981521,0,NA
"840_49_126","fish",300.304700841273,2.06885785975248,NA
"840_49_128","tnegb",411.657910076608,1.25287221018033,0.000164721823831094
"840_49_128","plnorm",410.405037866428,0,NA
"840_49_128","fish",410.443341564382,0.0383036979546318,NA
"840_49_131","tnegb",487.529904694715,0,0.00119013698536645
"840_49_131","plnorm",490.42966964984,2.89976495512457,NA
"840_49_131","fish",493.210646379894,5.68074168517944,NA
"840_49_134","tnegb",372.216944298016,1.11950047138714,0.00133278986778609
"840_49_134","plnorm",371.097443826629,0,NA
"840_49_134","fish",372.309898442029,1.21245461540042,NA
"840_49_143","tnegb",489.317082357796,0.855155803416608,0.000380053373901936
"840_49_143","plnorm",492.013703536013,3.55177698163396,NA
"840_49_143","fish",488.461926554379,0,NA
"840_49_146","tnegb",260.05035126581,0.244162464187582,9.44082117102584e-06
"840_49_146","plnorm",260.88515090393,1.07896210230791,NA
"840_49_146","fish",259.806188801623,0,NA
"840_49_165","tnegb",513.528051983133,0.95565690660294,0.000863655266742075
"840_49_165","plnorm",512.57239507653,0,NA
"840_49_165","fish",515.192904505601,2.62050942907115,NA
"840_49_168","tnegb",345.360652403415,0.87900958843494,0.0108801537233827
"840_49_168","plnorm",350.904129026351,6.42248621137082,NA
"840_49_168","fish",344.48164281498,0,NA
"840_49_172","tnegb",336.265282519602,1.9045666800892,0.00017108519218257
"840_49_172","plnorm",338.850984907647,4.49026906813407,NA
"840_49_172","fish",334.360715839513,0,NA
"840_49_230","tnegb",529.879062261624,2.33412068994323,0.0928611309069409
"840_49_230","plnorm",527.544941571681,0,NA
"840_49_230","fish",527.871109818921,0.326168247239707,NA
"840_49_914","tnegb",329.337809514433,2.00529082676258,0.0104342685387607
"840_49_914","plnorm",330.053285815704,2.72076712803323,NA
"840_49_914","fish",327.332518687671,0,NA
"840_49_915","tnegb",346.910975440118,2.00672722493408,0.0313870111939505
"840_49_915","plnorm",348.327404280956,3.42315606577142,NA
"840_49_915","fish",344.904248215184,0,NA
"840_50_001","tnegb",481.568138291061,9.24203575855807,0.0134280163195655
"840_50_001","plnorm",472.326102532503,0,NA
"840_50_001","fish",480.998927992372,8.67282545986893,NA
"840_50_003","tnegb",265.637004978603,6.91749765219618,2.59638800094485
"840_50_003","plnorm",258.719507326407,0,NA
"840_50_003","fish",263.61832600173,4.8988186753225,NA
"840_50_004","tnegb",279.155728909142,0,0.00188390073562454
"840_50_004","plnorm",281.131436283573,1.97570737443044,NA
"840_50_004","fish",279.611550929817,0.455822020675043,NA
"840_50_006","tnegb",382.480804867041,2.00357292457363,0.0231022121862121
"840_50_006","plnorm",384.190839996815,3.71360805434779,NA
"840_50_006","fish",380.477231942467,0,NA
"840_50_007","tnegb",356.237481140705,1.99769585804859,0.00370408441991622
"840_50_007","plnorm",354.254785855753,0.0150005730968701,NA
"840_50_007","fish",354.239785282656,0,NA
"840_50_008","tnegb",344.744130557637,1.64295755293853,1.45418286571701e-05
"840_50_008","plnorm",347.543759245378,4.4425862406801,NA
"840_50_008","fish",343.101173004698,0,NA
"840_50_009","tnegb",469.803717124309,1.99205852312366,0.000418460051035656
"840_50_009","plnorm",469.364376456896,1.55271785570989,NA
"840_50_009","fish",467.811658601186,0,NA
"840_50_011","tnegb",451.231057622255,2.0035032447841,0.0261240520567427
"840_50_011","plnorm",456.791416938632,7.56386256116127,NA
"840_50_011","fish",449.227554377471,0,NA
"840_50_013","tnegb",306.482152467796,2.0030682999232,0.0339819394684348
"840_50_013","plnorm",308.030375604865,3.55129143699213,NA
"840_50_013","fish",304.479084167872,0,NA
"840_50_015","tnegb",492.671622897953,0,0.00393381778321138
"840_50_015","plnorm",494.566842924462,1.89522002650881,NA
"840_50_015","fish",497.588828068247,4.91720517029324,NA
"840_50_016","tnegb",367.510252670611,1.59028443438916,6.45119777273227e-06
"840_50_016","plnorm",372.179461862991,6.25949362676903,NA
"840_50_016","fish",365.919968236222,0,NA
"840_50_017","tnegb",363.743623526145,1.68685253970472,0.00153890538834517
"840_50_017","plnorm",365.590888045866,3.53411705942614,NA
"840_50_017","fish",362.05677098644,0,NA
"840_50_019","tnegb",463.585668670876,0,0.000649418318812769
"840_50_019","plnorm",468.520967187492,4.93529851661617,NA
"840_50_019","fish",464.610394591799,1.02472592092312,NA
"840_50_020","tnegb",278.717664040919,2.0071743575017,0.0572015082815482
"840_50_020","plnorm",283.94760836986,7.23711868644267,NA
"840_50_020","fish",276.710489683417,0,NA
"840_50_021","tnegb",372.477859280772,1.99874003595983,6.32376564593901e-06
"840_50_021","plnorm",376.148658496707,5.66953925189489,NA
"840_50_021","fish",370.479119244813,0,NA
"840_50_022","tnegb",435.381256102326,0,0.000114024853978937
"840_50_022","plnorm",440.166410269166,4.78515416683996,NA
"840_50_022","fish",437.110112558239,1.72885645591288,NA
"840_50_024","tnegb",430.866513291947,0.85502648479553,0.00147655891900703
"840_50_024","plnorm",435.4893992714,5.47791246424845,NA
"840_50_024","fish",430.011486807151,0,NA
"840_50_028","tnegb",474.943706475739,0,0.000288684472998263
"840_50_028","plnorm",478.308303493856,3.36459701811742,NA
"840_50_028","fish",476.9594039147,2.01569743896118,NA
"840_50_029","tnegb",468.824194679643,2.25780482365292,0.000579570481603645
"840_50_029","plnorm",466.56638985599,0,NA
"840_50_029","fish",467.509805587582,0.943415731592268,NA
"840_50_031","tnegb",301.804852641579,0,0.000864199035794986
"840_50_031","plnorm",304.65050699173,2.84565435015037,NA
"840_50_031","fish",304.437259442021,2.63240680044129,NA
"840_50_032","tnegb",243.799408841714,2.00599883324227,0.00585435684055239
"840_50_032","plnorm",246.181405816101,4.3879958076293,NA
"840_50_032","fish",241.793410008472,0,NA
"840_50_033","tnegb",347.795459329897,1.86949759673121,0.000431340787875927
"840_50_033","plnorm",348.302407071078,2.37644533791206,NA
"840_50_033","fish",345.925961733166,0,NA
"840_50_034","tnegb",390.209132360378,1.41280979903178,0.00150711986401669
"840_50_034","plnorm",391.506415102832,2.71009254148601,NA
"840_50_034","fish",388.796322561346,0,NA
"840_50_035","tnegb",425.034480245953,0.580024798198963,0.00346444264693743
"840_50_035","plnorm",430.313045066268,5.85858961851409,NA
"840_50_035","fish",424.454455447754,0,NA
"840_50_037","tnegb",303.838814431106,1.79490664272475,0.000215204003750901
"840_50_037","plnorm",306.655539995213,4.6116322068321,NA
"840_50_037","fish",302.043907788381,0,NA
"840_50_038","tnegb",198.622321875671,0,0.00118488448717699
"840_50_038","plnorm",200.889853882211,2.26753200653948,NA
"840_50_038","fish",200.103343137298,1.48102126162718,NA
"840_50_041","tnegb",428.532767867945,0,4.73118089413291e-05
"840_50_041","plnorm",432.705812790778,4.17304492283296,NA
"840_50_041","fish",430.042700780987,1.50993291304218,NA
"840_50_042","tnegb",273.662319204776,2.00848426886313,0.012182457120828
"840_50_042","plnorm",276.711545638936,5.05771070302382,NA
"840_50_042","fish",271.653834935913,0,NA
"840_50_043","tnegb",305.677669211919,2.02470465589363,0.00218897821530317
"840_50_043","plnorm",303.652964556025,0,NA
"840_50_043","fish",304.704496871878,1.05153231585285,NA
"840_50_044","tnegb",434.00686044484,0.787112377439882,0.0018172019053309
"840_50_044","plnorm",438.993044466901,5.7732963995004,NA
"840_50_044","fish",433.219748067401,0,NA
"840_50_046","tnegb",390.7122052858,0.669291324038966,0.000242627529071384
"840_50_046","plnorm",396.861008039116,6.81809407735489,NA
"840_50_046","fish",390.042913961761,0,NA
"840_50_047","tnegb",580.68806522532,2.45510901212037,0.00501257290881785
"840_50_047","plnorm",578.2329562132,0,NA
"840_50_047","fish",583.19599672396,4.96304051075992,NA
"840_50_048","tnegb",293.109823594504,0.725759077827206,0.00468653755762072
"840_50_048","plnorm",298.077027745729,5.69296322905166,NA
"840_50_048","fish",292.384064516677,0,NA
"840_50_049","tnegb",413.087819509017,4.46383696982895,0.00840061447094029
"840_50_049","plnorm",408.623982539188,0,NA
"840_50_049","fish",411.084236911811,2.46025437262233,NA
"840_50_050","tnegb",411.470147083836,0.0448208769885809,5.65818562548118e-05
"840_50_050","plnorm",411.425326206848,0,NA
"840_50_050","fish",411.668590440356,0.243264233508,NA
"840_50_051","tnegb",462.695652403807,0,0.000480411579229746
"840_50_051","plnorm",462.82137728949,0.125724885683098,NA
"840_50_051","fish",464.205914564618,1.51026216081044,NA
"840_50_053","tnegb",376.246700372229,8.7584347250509,0.0116184897860939
"840_50_053","plnorm",367.488265647178,0,NA
"840_50_053","fish",375.917142543807,8.42887689662888,NA
"840_50_055","tnegb",396.798827338644,2.00524508919585,0.109019365890216
"840_50_055","plnorm",397.240164329893,2.44658208044513,NA
"840_50_055","fish",394.793582249448,0,NA
"840_50_057","tnegb",359.994265012587,2.00707529104835,0.151508000318911
"840_50_057","plnorm",362.830792843659,4.84360312212078,NA
"840_50_057","fish",357.987189721539,0,NA
"840_50_058","tnegb",397.091678562785,0,8.86387184947025e-05
"840_50_058","plnorm",398.065647191442,0.973968628657246,NA
"840_50_058","fish",399.296809726022,2.20513116323741,NA
"840_50_059","tnegb",381.86518369641,1.77061102124406,0.000394174749458739
"840_50_059","plnorm",385.038840804382,4.94426812921546,NA
"840_50_059","fish",380.094572675166,0,NA
"840_50_060","tnegb",344.09329207034,2.00927808322746,0.114146580127039
"840_50_060","plnorm",349.143471683434,7.0594576963212,NA
"840_50_060","fish",342.084013987112,0,NA
"840_50_061","tnegb",385.826289231904,1.56545124266353,3.71499537135286e-05
"840_50_061","plnorm",384.26083798924,0,NA
"840_50_061","fish",389.330434084988,5.0695960957479,NA
"840_50_064","tnegb",455.138546125892,0,0.00115274781327483
"840_50_064","plnorm",459.872213844322,4.73366771843018,NA
"840_50_064","fish",458.669864079294,3.53131795340232,NA
"840_50_065","tnegb",498.570493602495,0,0.000186411316275937
"840_50_065","plnorm",498.843766205136,0.273272602641327,NA
"840_50_065","fish",499.868481634455,1.29798803195962,NA
"840_50_066","tnegb",308.231853769635,1.36982916805789,0.00690888309011163
"840_50_066","plnorm",306.862024601577,0,NA
"840_50_066","fish",316.027180848101,9.16515624652448,NA
"840_50_067","tnegb",456.976113432005,0.899801118330572,0.00310580666091889
"840_50_067","plnorm",461.973135958315,5.89682364463999,NA
"840_50_067","fish",456.076312313675,0,NA
"840_50_068","tnegb",500.374915210071,1.10258382989792,0.000392061695398188
"840_50_068","plnorm",507.935509322288,8.66317794211488,NA
"840_50_068","fish",499.272331380173,0,NA
"840_50_069","tnegb",558.516889834213,1.08041624184602,0.00103013522988451
"840_50_069","plnorm",557.436473592367,0,NA
"840_50_069","fish",566.228855193488,8.79238160112152,NA
"840_50_070","tnegb",611.64899874214,1.66103165739776,0.00145636301557968
"840_50_070","plnorm",613.556077437089,3.56811035234625,NA
"840_50_070","fish",609.987967084743,0,NA
"840_50_071","tnegb",319.887185020953,0,0.00508438656912894
"840_50_071","plnorm",320.506203686428,0.619018665474584,NA
"840_50_071","fish",324.044227339479,4.15704231852584,NA
"840_50_072","tnegb",380.632921819989,0,0.000205193770509951
"840_50_072","plnorm",383.087057992633,2.4541361726437,NA
"840_50_072","fish",381.039369817086,0.406447997096905,NA
"840_50_073","tnegb",350.636920181356,2.00673850591693,0.0264496724717683
"840_50_073","plnorm",356.206359209229,7.57617753378929,NA
"840_50_073","fish",348.630181675439,0,NA
"840_50_077","tnegb",336.322650064673,2.74593099330247,0.0192911884087768
"840_50_077","plnorm",333.576719071371,0,NA
"840_50_077","fish",334.320785441679,0.744066370308019,NA
"840_50_078","tnegb",412.22040220542,2.02081387834937,0.418489023668747
"840_50_078","plnorm",414.676637915551,4.47704958848016,NA
"840_50_078","fish",410.199588327071,0,NA
"840_50_080","tnegb",352.053367592864,2.00532693427272,0.0188349257965982
"840_50_080","plnorm",354.655411479663,4.60737082107227,NA
"840_50_080","fish",350.048040658591,0,NA
"840_50_081","tnegb",484.183409206033,1.47805020913154,0.000592371825197991
"840_50_081","plnorm",484.993236549061,2.28787755216024,NA
"840_50_081","fish",482.705358996901,0,NA
"840_50_082","tnegb",544.675616677908,9.99413478670817,0.00352026655074507
"840_50_082","plnorm",534.6814818912,0,NA
"840_50_082","fish",547.936287729596,13.2548058383957,NA
"840_50_102","tnegb",461.241858227565,1.77543737803148,0.000882990443515927
"840_50_102","plnorm",463.368541000249,3.90212015071535,NA
"840_50_102","fish",459.466420849533,0,NA
"840_51_002","tnegb",367.950082101581,0,0.000525344244845448
"840_51_002","plnorm",371.793827804187,3.84374570260582,NA
"840_51_002","fish",376.325310463168,8.37522836158701,NA
"840_51_006","tnegb",459.522263331743,0,0.000609794305146876
"840_51_006","plnorm",461.129180728306,1.60691739656272,NA
"840_51_006","fish",463.720473577013,4.1982102452705,NA
"840_51_007","tnegb",384.443159269101,1.62600883306521,0.00170359245200644
"840_51_007","plnorm",385.693483450933,2.87633301489706,NA
"840_51_007","fish",382.817150436036,0,NA
"840_51_008","tnegb",361.975587915591,0,6.47365316273845e-05
"840_51_008","plnorm",363.969538605358,1.99395068976736,NA
"840_51_008","fish",366.348075340773,4.3724874251821,NA
"840_51_010","tnegb",315.701999067077,0,0.0042774692088094
"840_51_010","plnorm",317.265346306422,1.56334723934543,NA
"840_51_010","fish",322.923156492993,7.22115742591654,NA
"840_51_012","tnegb",341.424829706173,0,0.000232946572425179
